1	3046097	0
1	3646107	0
1	3664998	0.120554550934298
1	4867143	0.120554550934298
1	5644304	0.241109101868596
1	7495830	0.241109101868596
1	7561936	0.361663652802893
1	9643244	0.361663652802893
1	10107031	0.480628625044853
1	10113228	0.48655370683696
1	10279347	0.602772754671489
1	10682907	0.602772754671489
1	10813547	0.723327305605787
1	11488235	0.723327305605787
1	12113452	0.751050413728757
1	12420982	0.885241330022694
1	12797959	0.90195708492199
1	12867110	0.997579808865248
1	12888028	1.11563246421504
1	12895404	1.14738705181992
1	13253676	1.16327339751018
1	13435927	1.29190924530384
1	13859812	1.31070497492525
1	13862613	1.43138372661841
1	14207005	1.44665461121157
1	14260492	1.44665461121157
1	14264558	1.56720916214587
1	14460254	1.56720916214587
1	14471551	1.80831826401447
1	18487238	1.80831826401447
1	18500491	1.92887281494876
1	19473729	1.92887281494876
1	19595396	2.04942736588306
1	20498700	2.04942736588306
1	20501466	2.16998191681736
1	21127252	2.16998191681736
1	21127314	2.29053646775166
1	21415532	2.29053646775166
1	21511356	2.41109101868596
1	21608222	2.41109101868596
1	21608474	2.41183267551022
1	21635866	2.6130041460088
1	21649184	2.65220012055455
1	21713949	2.65220012055455
1	21734712	2.77275467148885
1	22008134	2.77275467148885
1	22062131	2.89330922242315
1	22104486	3.02896902313948
1	22367196	3.12266044493714
1	22400165	3.13579548263654
1	22425498	3.1368536752523
1	22483377	3.26052591150859
1	22484243	3.26056208546372
1	22575478	3.26579984305144
1	22578938	3.3865530309261
1	22809394	3.39978339934433
1	22830046	3.40304076055715
1	22830180	3.5236164468005
1	23043337	3.55723688763147
1	23063992	3.80160382389145
1	23338636	3.8449223747792
1	23477271	3.94564783503936
1	23498510	4.08163361221859
1	23511566	4.09111946794879
1	23539277	4.35615345466217
1	23550572	4.41504325391606
1	23581606	4.55919520277614
1	23626952	4.61372466370068
1	23701849	4.62553788192442
1	23716894	4.74846542334133
1	23731510	4.75077074928974
1	23759246	4.87569999374519
1	23984534	4.91123381095001
1	25162868	5.22325484149606
1	25186493	5.22688604627618
1	25344112	5.22935092522942
1	25394882	5.35069942806328
1	26382428	5.36614287936522
1	26392809	5.486859770553
1	28332635	5.51719517605841
1	29014692	5.64094750743498
1	29027879	5.7638947058956
1	29059736	5.7696748357391
1	29728130	5.78012732118232
1	29796251	5.90174716259032
1	30143211	5.90717299578059
1	30430439	5.90717299578059
1	30463526	5.92599718124222
1	30479013	5.96613242625667
1	30516107	6.08964357562145
1	30635106	6.72698126602889
1	30642336	6.75105485232067
1	31058925	6.75105485232067
1	31071195	6.87160940325497
1	31085206	6.87160940325497
1	31402070	6.96189246930504
1	31423084	7.08843447337373
1	31508313	7.11271850512357
1	31655262	7.11271850512357
1	31668423	7.23327305605787
1	31955920	7.23327305605787
1	32056744	7.35382760699216
1	32234731	7.35382760699216
1	32271132	7.47438215792646
1	32310052	7.47438215792646
1	32316682	7.59493670886076
1	32343834	7.59493670886076
1	32396295	7.71549125979506
1	32423782	7.71549125979506
1	32729578	7.83604581072936
1	32857348	7.83604581072936
1	32858184	7.95660036166365
1	33696966	7.95660036166365
1	33697154	7.95725851753471
1	33731402	8.19770946353225
1	33748248	8.19770946353225
1	33761411	8.25366755486267
1	33776606	8.40314545654275
1	33782992	8.43881856540084
1	33967704	8.43881856540084
1	34030351	8.55937311633514
1	34174714	8.55937311633514
1	34178623	8.67992766726944
1	34367611	8.67992766726944
1	34382025	8.80048221820374
1	34484506	8.80048221820374
1	34488277	8.99301447838016
1	34490822	9.04159132007233
1	34770871	9.04159132007233
1	34810373	9.16214587100663
1	35141357	9.16214587100663
1	35150813	9.28270042194093
1	35173919	9.28270042194093
1	35199823	9.40325497287523
1	35717098	9.40325497287523
1	35727727	9.52380952380952
1	36365077	9.52380952380952
1	36385472	9.64436407474382
1	36394414	9.64436407474382
1	36423672	9.76491862567812
1	36882864	9.76491862567812
1	36895177	9.88547317661242
1	37160623	9.88547317661242
1	37180323	10.0060277275467
1	37420044	10.0060277275467
1	37442399	10.0378106011715
1	37464340	10.1895594276683
1	37504838	10.2471368294153
1	37566375	10.2471368294153
1	37579360	10.2758334535011
1	37614368	10.4737550753632
1	37620925	10.6088004822182
1	37666908	10.6088004822182
1	37706705	10.7293550331525
1	38213227	10.7293550331525
1	38216852	10.7310280750202
1	38229460	10.8574015809526
1	38310761	10.894924333197
1	38394101	11.0539426935807
1	38420039	11.065913827364
1	38428521	11.1903830655044
1	38445782	11.1983495139674
1	38447530	11.3197108172285
1	38456844	11.444564047323
1	38457119	11.4446909677406
1	38465133	11.5689442104067
1	38474434	11.5732368896926
1	38587802	11.5732368896926
1	38635515	11.6937914406269
1	38754020	11.6937914406269
1	38772999	11.8143459915612
1	39020746	11.8143459915612
1	39108961	11.9349005424955
1	39140420	11.9349005424955
1	39159583	12.0554550934298
1	39228309	12.0554550934298
1	39230894	12.2965641952984
1	39448528	12.2965641952984
1	39561036	12.4171187462327
1	39633779	12.4171187462327
1	39640015	12.4221488432487
1	39663031	12.5612686143435
1	39783235	12.6582278481013
1	39886937	12.6582278481013
1	39903263	12.7787823990356
1	39935771	12.7787823990356
1	39946321	13.0068112200693
1	39947605	13.0198915009042
1	39982204	13.0198915009042
1	39993545	13.1404460518385
1	40092502	13.1404460518385
1	40121964	13.2610006027728
1	40234394	13.2610006027728
1	40240594	13.3059133666108
1	40265137	13.6042572663962
